Timestamp,open price,high price,low price,close price,volume
2024-09-16 09:34:00.076000,417.1420028946519,417.1420028946519,417.1420028946519,417.1420028946519,100
2024-09-16 09:38:00.076000,417.14891984001633,417.14891984001633,417.14891984001633,417.14891984001633,96
2024-09-16 09:42:00.076000,417.1306905602117,417.1306905602117,417.1306905602117,417.1306905602117,95
2024-09-16 09:46:00.076000,417.237507920008,417.237507920008,417.237507920008,417.237507920008,14
2024-09-16 09:50:00.076000,417.290782717746,417.290782717746,417.290782717746,417.290782717746,10
2024-09-16 09:54:00.076000,417.0621375695579,417.0621375695579,417.0621375695579,417.0621375695579,998
2024-09-16 09:58:00.076000,416.8210712458601,416.8210712458601,416.8210712458601,416.8210712458601,9
2024-09-16 10:02:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,100
2024-09-16 10:06:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,995
2024-09-16 10:10:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,102
2024-09-16 10:14:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,100
2024-09-16 10:18:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1005
2024-09-16 10:22:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,96
2024-09-16 10:26:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,11
2024-09-16 10:30:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,105
2024-09-16 10:34:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,10
2024-09-16 10:38:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,101
2024-09-16 10:42:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,102
2024-09-16 10:46:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,997
2024-09-16 10:50:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,103
2024-09-16 10:54:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,105
2024-09-16 10:58:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,9
2024-09-16 11:02:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,13
2024-09-16 11:06:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,15
2024-09-16 11:10:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1004
2024-09-16 11:14:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,101
2024-09-16 11:18:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1004
2024-09-16 11:22:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,11
2024-09-16 11:26:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,996
2024-09-16 11:30:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,13
2024-09-16 11:34:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,97
2024-09-16 11:38:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1000
2024-09-16 11:42:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,995
2024-09-16 11:46:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,96
2024-09-16 11:50:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1001
2024-09-16 11:54:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,103
2024-09-16 11:58:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,13
2024-09-16 12:02:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,95
2024-09-16 12:06:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1001
2024-09-16 12:10:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,98
2024-09-16 12:14:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,15
2024-09-16 12:18:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,103
2024-09-16 12:22:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,97
2024-09-16 12:26:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,13
2024-09-16 12:30:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,5
2024-09-16 12:34:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,95
2024-09-16 12:38:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1003
2024-09-16 12:42:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,6
2024-09-16 12:46:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,101
2024-09-16 12:50:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,14
2024-09-16 12:54:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,105
2024-09-16 12:58:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,98
2024-09-16 13:02:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,95
2024-09-16 13:06:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,97
2024-09-16 13:10:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,12
2024-09-16 13:14:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,105
2024-09-16 13:18:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,6
2024-09-16 13:22:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,6
2024-09-16 13:26:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,997
2024-09-16 13:30:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,102
2024-09-16 13:34:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,9
2024-09-16 13:38:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,105
2024-09-16 13:42:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,995
2024-09-16 13:46:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,15
2024-09-16 13:50:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,95
2024-09-16 13:54:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1003
2024-09-16 13:58:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,105
2024-09-16 14:02:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,999
2024-09-16 14:06:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,995
2024-09-16 14:10:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,98
2024-09-16 14:14:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,8
2024-09-16 14:18:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1001
2024-09-16 14:22:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,104
2024-09-16 14:26:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1001
2024-09-16 14:30:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,96
2024-09-16 14:34:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,999
2024-09-16 14:38:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,5
2024-09-16 14:42:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,5
2024-09-16 14:46:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,998
2024-09-16 14:50:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1002
2024-09-16 14:54:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,100
2024-09-16 14:58:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,9
2024-09-16 15:02:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,996
2024-09-16 15:06:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,104
2024-09-16 15:10:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1003
2024-09-16 15:14:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,998
2024-09-16 15:18:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,96
2024-09-16 15:22:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,12
2024-09-16 15:26:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,6
2024-09-16 15:30:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,9
2024-09-16 15:34:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,999
2024-09-16 15:38:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,7
2024-09-16 15:42:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,101
2024-09-16 15:46:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,100
2024-09-16 15:50:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,102
2024-09-16 15:54:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,99
2024-09-16 15:58:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,105
2024-09-16 16:02:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,101
2024-09-16 16:06:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,995
2024-09-16 16:10:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,12
2024-09-16 16:14:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1003
2024-09-16 16:18:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,7
2024-09-16 16:22:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1001
2024-09-16 16:26:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,96
2024-09-16 16:30:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,100
2024-09-16 16:34:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1005
2024-09-16 16:38:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,95
2024-09-16 16:42:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1000
2024-09-16 16:46:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,103
2024-09-16 16:50:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,9
2024-09-16 16:54:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1003
2024-09-16 16:58:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1002
2024-09-16 17:02:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1000
2024-09-16 17:06:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,15
2024-09-16 17:10:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,97
2024-09-16 17:14:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1005
2024-09-16 17:18:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,96
2024-09-16 17:22:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,995
2024-09-16 17:26:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,11
2024-09-16 17:30:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1002
2024-09-16 17:34:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,7
2024-09-16 17:38:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,98
2024-09-16 17:42:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,7
2024-09-16 17:46:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1001
2024-09-16 17:50:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,105
2024-09-16 17:54:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,999
2024-09-16 17:58:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,995
2024-09-16 18:02:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1000
2024-09-16 18:06:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,12
2024-09-16 18:10:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1001
2024-09-16 18:14:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,10
2024-09-16 18:18:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1004
2024-09-16 18:22:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,97
2024-09-16 18:26:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,14
2024-09-16 18:30:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,97
2024-09-16 18:34:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,1002
2024-09-16 18:38:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,100
2024-09-16 18:42:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,96
2024-09-16 18:46:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,98
2024-09-16 18:50:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,999
2024-09-16 18:54:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,100
2024-09-16 18:58:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,6
2024-09-16 19:02:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,103
2024-09-16 19:06:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,11
2024-09-16 19:10:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,98
2024-09-16 19:14:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,104
2024-09-16 19:18:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,9
2024-09-16 19:22:00.076000,417.0007862962527,417.0007862962527,417.0007862962527,417.0007862962527,100
